contract_no,claim_seq,item_no,description_ar_snapshot,unit_snapshot,unit_price_snapshot,contractual_qty_snapshot,prev_progress,curr_progress,cumulative_qty,period_amount,progress_pct,source_sheet,source_row,source_file,extraction_method,confidence_level,data_quality_notes
CMH_01-C01,20,232,ناشرة هواء ذات فتحات طولية للهواء الراجع مصنعة من الألمنيوم المشكل بالبثق ومطلية بمسحوق البولستركاملة، وكل قطع الأكسسوار حسب المواصفات والمخططات مع توفير عينات للاعتماد من مهندس المشرف. ثلاثة فتحات / ثقب 25مم عرض,م.ط,480.0,1925.0,1619.0,15.0,1634.0,7200.0,84.88311688311688,بنود المطالبات,1430,CMH_01_SMART.xlsx,sheet بنود المطالبات,high,prev_progress in workbook is informational; platform will recompute server-side from approved claims (Migration 048).
CMH_01-C01,20,233, جريلات تغذية من الالومينيوم مغطاة ببودرة البوليستر كاملة وجميع الملحقات حسب المخططات..والمواصفات مع توفير عينات للاعتماد من مهندس المشرف 600mm X 600mm,عدد,456.0,724.0,631.0,24.0,655.0,10944.0,90.4696132596685,بنود المطالبات,1431,CMH_01_SMART.xlsx,sheet بنود المطالبات,high,prev_progress in workbook is informational; platform will recompute server-side from approved claims (Migration 048).
CMH_01-C01,20,234, جريلات رجوع من الالومينيوم مغطاة ببودرة البوليستر كاملة وجميع الملحقات حسب المخططات.والمواصفات مع توفير عينات للاعتماد من مهندس المشرف 600mm X 600mm,عدد,264.0,724.0,320.0,16.0,336.0,4224.0,46.408839779005525,بنود المطالبات,1432,CMH_01_SMART.xlsx,sheet بنود المطالبات,high,prev_progress in workbook is informational; platform will recompute server-side from approved claims (Migration 048).
CMH_01-C01,20,235, جريلات لسحب الهواء من الالمونيوم مغطاة ببودرة البوليستر كاملة بجميع ملحقات التركيب وحسب.المخططات والمواصفات مع توفير عينات للاعتماد من مهندس المشرف 150mm X 150MM,عدد,210.0,102.0,235.0,6.0,241.0,1260.0,236.27450980392157,بنود المطالبات,1433,CMH_01_SMART.xlsx,sheet بنود المطالبات,high,prev_progress in workbook is informational; platform will recompute server-side from approved claims (Migration 048).
CMH_01-C01,20,236,وصلات هواء مرنة مع الكلبسات المعدنية، والبراغي، والملحقات الضرورية. العزل يجب أن يكون بسماكة 25 مم وكثافة 16 كغ/م3 لناشرات الهواء الخطية ويجب ان يطابق كود الحريق NFPA 90A حسب المواصفات والمخططات مع توفير عينات للاعتماد من مهندس المشرف.Dia 150 mm,م.ط,45.6,240.0,70.0,150.6,220.6,6867.36,91.91666666666667,بنود المطالبات,1434,CMH_01_SMART.xlsx,sheet بنود المطالبات,high,prev_progress in workbook is informational; platform will recompute server-side from approved claims (Migration 048).
CMH_01-C01,20,237,وصلات هواء مرنة مع الكلبسات المعدنية، والبراغي، والملحقات الضرورية. العزل يجب أن يكون بسماكة 25 مم وكثافة 16 كغ/م3 لناشرات الهواء الخطية ويجب ان يطابق كود الحريق NFPA 90A حسب المواصفات والمخططات مع توفير عينات للاعتماد من مهندس المشرف. Dia 200 mm,م.ط,54.0,2964.0,654.0,25.0,679.0,1350.0,22.908232118758434,بنود المطالبات,1435,CMH_01_SMART.xlsx,sheet بنود المطالبات,high,prev_progress in workbook is informational; platform will recompute server-side from approved claims (Migration 048).
CMH_01-C01,20,238,وصلات هواء مرنة مع الكلبسات المعدنية، والبراغي، والملحقات الضرورية. العزل يجب أن يكون بسماكة 25 مم وكثافة 16 كغ/م3 لناشرات الهواء الخطية ويجب ان يطابق كود الحريق NFPA 90A حسب المواصفات والمخططات مع توفير عينات للاعتماد من مهندس المشرف. Dia 250 mm,م.ط,66.0,60.0,830.0,41.6,871.6,2745.6,1452.6666666666667,بنود المطالبات,1436,CMH_01_SMART.xlsx,sheet بنود المطالبات,high,prev_progress in workbook is informational; platform will recompute server-side from approved claims (Migration 048).
CMH_01-C01,20,243,نظام إدارة المبنى BMS    تصميم وتوريد وتركيب نظام لإدارة المبنى أتوماتيكياً على أن يكون نظام التشغيل )OPEN PROTOCOL ( حسب توصيات الاستشارى المشرف وذلك للتحكم في تشغيل ومراقبة الانظمة الميكانيكية والكهربائية التالية :                                                  ـ التشلرات والمراوح ووحدات مناولة الهواء ووحدات ملف المروحة ومضخات المياه ووحدة ضخ الهواء وإنظمة الحريق والتحكم في الأنظمة والمعدات الميكانيكية بالمبنى - والتحكم في تشغيل ومتابعة حالة اللوحات الكهربائية الرئيسية والثانوية والمصاعد وكل الأنظمة التي يراها الاستشاري لأزمة مع الأخذ في الاعتبار قابلية التوسع في المباني المستقبلية .توريد وتركيب وتوصيل نظام إدارة المباني ) BMS ( لأنظمة HVAC ، وأنظمة السباكة ، ونظام الحريق ، والأنظمة الكهربائية والخدمات الخارجية ، كاملة بما في ذلك وحدات التحكم ونقاط التحكم والأسلاك والقنوات وصناديق السحب وصناديق التوصيل الثانوية وجميع عمليات التثبيت الضرورية مستلزمات؛ كل ما هو محدد ومفصل على الرسومات والموصوفة في المواصفات. والنظام يجب ان يتضمن البرامج واجهزة التحكم واجهزة المواقع ونقاط التحكم والاسلاك المتصلة بباقي الانظمة والمواسير وعلب السحب وعلب التوصيل الثانوية وجميع اكسسوارات ومتطلبات التركيبات الضرورية وهذه الاجهزة يجب ان يتم توصيلها مع جميع انظمة شبكة IP سواء من خلال تمكين اجهزة IP او من خلال بوابة IP او الموزع ويجب ان تشمل وحدات التحكم الطرفية التركيبات الضرورية والبرمجة والدمج عند اللزوم لتأسيس الاتصال والتعامل بين اجهزة التركيبات الالكتروميكانيكية وانظمة السلامة وانظمة الامن حسب اوامر ونظام التشغيل ووفقا لنظام وحسب تعليمات مهندس المشرف و يجب ان يتوافق النظام مع الانظمة الحالية للترشيد و المراقبة و يكون النظام لكامل المبني,عدد,2520000.0,1.0,0.64,0.22,0.86,554400.0,86,بنود المطالبات,1437,CMH_01_SMART.xlsx,sheet بنود المطالبات,high,prev_progress in workbook is informational; platform will recompute server-side from approved claims (Migration 048).
CMH_01-C01,20,244,"توريد وتركيب واختبار لوحات إنارة وتغذية، 380 فولت، 3 أطوار، 60 هيرتز، مركبة على الحائط وموصّلة بالكامل، مختبرة وموضوعة في التشغيل حسب المواصفات والمخططات وتشمل خطوط النقل الأرضية وأجهزة الحماية وتوصيل نهايات الكابلات والأعمال المدنية اللازمة.PP-1,  200 A ,MCCB",عدد,9600.0,6.0,12.0,4.0,16.0,38400.0,266.66666666666663,بنود المطالبات,1438,CMH_01_SMART.xlsx,sheet بنود المطالبات,high,prev_progress in workbook is informational; platform will recompute server-side from approved claims (Migration 048).
CMH_01-C01,20,245,"توريد وتركيب واختبار لوحات إنارة وتغذية، 380 فولت، 3 أطوار، 60 هيرتز، مركبة على الحائط وموصّلة بالكامل، مختبرة وموضوعة في التشغيل حسب المواصفات والمخططات وتشمل خطوط النقل الأرضية وأجهزة الحماية وتوصيل نهايات الكابلات والأعمال المدنية اللازمة. PP-2, 200 A , MCCB",عدد,9600.0,6.0,9.0,3.0,12.0,28800.0,200,بنود المطالبات,1439,CMH_01_SMART.xlsx,sheet بنود المطالبات,high,prev_progress in workbook is informational; platform will recompute server-side from approved claims (Migration 048).
