contract_no,item_no,description_ar,description,discipline,unit,unit_price,contractual_qty,item_total,progress_model,progress_model_source_ar,item_code,discipline_code,item_kind,source_sheet,source_row,source_file,extraction_method,confidence_level,data_quality_notes
CMH_01-C01,340,ازالة وتكسير وترحيل ارضيات الخرسانة,,مدني,م²,69.42,0.0,0.0,percentage,نسبة مئوية,CMH_01-C-340,C,مقاولات,بنود العقد,342,CMH_01_SMART.xlsx,sheet بنود العقد,high,
CMH_01-C01,341,فك و تقطيع وتنزيل و ترحيل مواسير شبكة مكافحة الحريق القائمة و البند يشمل فك الرشاشات والترحيل خارج الموقع وتسليم جميع مكونات شبكة الحريق للجهة مالكة المشروع ,,ميكانيكا,م.ط,20.88,0.0,0.0,percentage,نسبة مئوية,CMH_01-ME-341,ME,مقاولات,بنود العقد,343,CMH_01_SMART.xlsx,sheet بنود العقد,high,
CMH_01-C01,342,فك وفحص و إختبار وحدات VAV القائمة بالمبنى و البند يشمل  الترحيل لمستودعات الجهة مالكة المشروع بمدينة الرياض ,,تكييف,عدد,450.0,0.0,0.0,percentage,نسبة مئوية,CMH_01-HV-342,HV,مقاولات,بنود العقد,344,CMH_01_SMART.xlsx,sheet بنود العقد,high,
CMH_01-C01,343,فك و إزالة  مجاري الهواء من الصفائح المعدنية المجلفنة شامل الاكواع و التفريعات و التحويله و العامة وحاملة التعليق و الترحيل إلى مستودعات الجهة مالكة المشروع بمدينة الرياض  ,,صحي,م.ط,106.0,0.0,0.0,percentage,نسبة مئوية,CMH_01-PL-343,PL,مقاولات,بنود العقد,345,CMH_01_SMART.xlsx,sheet بنود العقد,high,
CMH_01-C01,344,"تصنيع و توريد و تركيب شباك دبل أكشن (Tilt &turn)مقاس
 (1.0متر *3.0متر ) ثابت مع مفصلات ",,معماري,م²,1665.0,0.0,0.0,percentage,نسبة مئوية,CMH_01-A-344,A,مقاولات,بنود العقد,346,CMH_01_SMART.xlsx,sheet بنود العقد,high,
CMH_01-C01,345,"تصنيع و توريد و تركيب شباك دبل أكشن (Tilt &turn)مقاس
 1.0 متر * 4.40متر ) ثابت مع مفصلات ",,معماري,م²,1665.0,0.0,0.0,percentage,نسبة مئوية,CMH_01-A-345,A,مقاولات,بنود العقد,347,CMH_01_SMART.xlsx,sheet بنود العقد,high,
CMH_01-C01,346,"
توريد وتركيب مرحاض افرنجي مثبت على الحائط  مع محبس دفق (Flush valve)  مع زر دفق من الكروم ، مع غطاء للمرحاض مقاوم للبكتريا من نوع soft closing",,صحي,عدد,2408.39,0.0,0.0,percentage,نسبة مئوية,CMH_01-PL-346,PL,مقاولات,بنود العقد,348,CMH_01_SMART.xlsx,sheet بنود العقد,high,
CMH_01-C01,347,"
توريد وتركيب مرحاض افرنجي مثبت على الحائط  مع محبس دفق (Flush valve) مزود بحساس مع زر دفق من الكروم، مع غطاء للمرحاض مقاوم للبكتريا من نوع soft closing",,صحي,عدد,4186.79,0.0,0.0,percentage,نسبة مئوية,CMH_01-PL-347,PL,مقاولات,بنود العقد,349,CMH_01_SMART.xlsx,sheet بنود العقد,high,
CMH_01-C01,348,توريد وتركيب برادات مياة حسب العينة المعتمدة ويتم التركيب طبقاً للمخططات والمواصفات الفنية وبحسب توجيهات واعتماد المهندس المشرف.,,ميكانيكا,عدد,12600.0,0.0,0.0,percentage,نسبة مئوية,CMH_01-ME-348,ME,مقاولات,بنود العقد,350,CMH_01_SMART.xlsx,sheet بنود العقد,high,
CMH_01-C01,349, توريد و تركيب مراوح سحب الهواء (AXIAL INLINE FAN)  تشمل عمليات التوريد و التركيب و الاختبار و التثبيت  سعة 100 قدم مكعب بالدقيقة بالدور الثالث والرابع والخامس,,تكييف,عدد,1160.4,0.0,0.0,percentage,نسبة مئوية,CMH_01-HV-349,HV,مقاولات,بنود العقد,351,CMH_01_SMART.xlsx,sheet بنود العقد,high,
CMH_01-C01,350,"توريد وتركيب  
سماعة معلقة 6 وات لون اسود مع الكابلات والتمديدات  حسب المخططات   والبند يشمل جميع التمديدات المواسير للسماعات قطر 3/4  بوصة من الEMT  وسحب الاسلاك  الخاصة بنظام الصوت. ",,كهرباء,عدد,1380.0,0.0,0.0,percentage,نسبة مئوية,CMH_01-EE-350,EE,مقاولات,بنود العقد,352,CMH_01_SMART.xlsx,sheet بنود العقد,high,
CMH_01-C01,351,توريد وتركيب وفرد دهان ايبوكسي لزوم الدربزينات بالفناء الوسطي و البهو الداخلي بين الادوار و المدخل ويتم التركيب طبقاً للمخططات والمواصفات الفنية و المواد المعتمدة  .,,معماري,م.ط,45.0,0.0,0.0,percentage,نسبة مئوية,CMH_01-A-351,A,مقاولات,بنود العقد,353,CMH_01_SMART.xlsx,sheet بنود العقد,high,
CMH_01-C01,352,توريد وتركيب ابواب خشبيةWD02 حسب العينة المعتمدة ويتم التركيب طبقاً للمخططات والمواصفات الفنية وبحسب توجيهات واعتماد المهندس المشرف.,,معماري,عدد,16800.0,0.0,0.0,percentage,نسبة مئوية,CMH_01-A-352,A,مقاولات,بنود العقد,354,CMH_01_SMART.xlsx,sheet بنود العقد,high,
CMH_01-C01,353,"للمواسير داخل المبنى من مواسير متعددة الطبقات بولي بروبلين كما هو موصف تشمل كافة القطع التركيبية مثل القارنات من الحديد الصلب الغير قابل للصدأ والأكواع والمنحنيات والتفريعات والدعامات ، كما هو مبين في المخططات لتركيب مايلي من الأقطار الداخلية مع ربطه بالشبكة الحالية لاقرب نقطة و على المقاول تقديم المخططات التنفيذية و الحسابات الهيدروليكية و اعتمادها قبل البدأ بتنفيذ الاعمال من المهندس المشرف للاقطار  الداخلية :
قطر 75 مم",,ميكانيكا,م.ط,298.0,0.0,0.0,percentage,نسبة مئوية,CMH_01-ME-353,ME,مقاولات,بنود العقد,355,CMH_01_SMART.xlsx,sheet بنود العقد,high,
CMH_01-C01,354,"للمواسير داخل المبنى من مواسير متعددة الطبقات بولي بروبلين كما هو موصف تشمل كافة القطع التركيبية مثل القارنات من الحديد الصلب الغير قابل للصدأ والأكواع والمنحنيات والتفريعات والدعامات ، كما هو مبين في المخططات لتركيب مايلي من الأقطار الداخلية مع ربطه بالشبكة الحالية لاقرب نقطة و على المقاول تقديم المخططات التنفيذية و الحسابات الهيدروليكية و اعتمادها قبل البدأ بتنفيذ الاعمال من المهندس المشرف للاقطار  الداخلية :
قطر 63 مم",,ميكانيكا,م.ط,179.0,0.0,0.0,percentage,نسبة مئوية,CMH_01-ME-354,ME,مقاولات,بنود العقد,356,CMH_01_SMART.xlsx,sheet بنود العقد,high,
CMH_01-C01,355,"توريد وتركيب محبس بوابة (GATE VALVE) يركب علي شبكة المواسير داخل المبني ، والبند يشمل جميع القطع والتوصيلات اللازمة للتركيب وذلك للأقطار التالية:
قطر 3 بوصة",,ميكانيكا,عدد,2180.0,0.0,0.0,percentage,نسبة مئوية,CMH_01-ME-355,ME,مقاولات,بنود العقد,357,CMH_01_SMART.xlsx,sheet بنود العقد,high,
CMH_01-C01,356,"توريد وتركيب محبس بوابة (GATE VALVE) يركب علي شبكة المواسير داخل المبني ، والبند يشمل جميع القطع والتوصيلات اللازمة للتركيب وذلك للأقطار التالية:
قطر 2.5 بوصة",,ميكانيكا,عدد,1663.0,0.0,0.0,percentage,نسبة مئوية,CMH_01-ME-356,ME,مقاولات,بنود العقد,358,CMH_01_SMART.xlsx,sheet بنود العقد,high,
CMH_01-C01,357,"توريد وتركيب محبس بوابة (GATE VALVE) يركب علي شبكة المواسير داخل المبني ، والبند يشمل جميع القطع والتوصيلات اللازمة للتركيب وذلك للأقطار التالية:
قطر 1.25 بوصة",,ميكانيكا,عدد,621.0,0.0,0.0,percentage,نسبة مئوية,CMH_01-ME-357,ME,مقاولات,بنود العقد,359,CMH_01_SMART.xlsx,sheet بنود العقد,high,
CMH_01-C01,358,"توريد وتركيب محبس تخفيض ضغط (PRV) يركب علي شبكة المواسير داخل المبني ، والبند يشمل جميع القطع والتوصيلات اللازمة للتركيب وذلك للأقطار التالية:
قطر 2 بوصة",,ميكانيكا,عدد,1772.0,0.0,0.0,percentage,نسبة مئوية,CMH_01-ME-358,ME,مقاولات,بنود العقد,360,CMH_01_SMART.xlsx,sheet بنود العقد,high,
CMH_01-C01,359,"توريد وتركيب محبس تخفيض ضغط (PRV) يركب علي شبكة المواسير داخل المبني ، والبند يشمل جميع القطع والتوصيلات اللازمة للتركيب وذلك للأقطار التالية:
قطر 1.25 بوصة",,ميكانيكا,عدد,772.0,0.0,0.0,percentage,نسبة مئوية,CMH_01-ME-359,ME,مقاولات,بنود العقد,361,CMH_01_SMART.xlsx,sheet بنود العقد,high,
CMH_01-C01,360,"توريد وتركيب محبس تنفيس الهواء (AUTOMATIC AIR VENT) يركب علي شبكة المواسير داخل المبني ، والبند يشمل جميع القطع والتوصيلات اللازمة للتركيب وذلك للأقطار التالية:
قطر 1 بوصة",,ميكانيكا,عدد,90.0,0.0,0.0,percentage,نسبة مئوية,CMH_01-ME-360,ME,مقاولات,بنود العقد,362,CMH_01_SMART.xlsx,sheet بنود العقد,high,
CMH_01-C01,361,"01-MT 02& MT رخام مون ستون غراي رمادي فاتح و رمادي غامق 
مقاس  1200× 300 مم لمنطقة القهوة و المدخل سماكة 16مم .",,معماري,م²,454.0,0.0,0.0,percentage,نسبة مئوية,CMH_01-A-361,A,مقاولات,بنود العقد,363,CMH_01_SMART.xlsx,sheet بنود العقد,high,
